,adhyaya,pada,sutra num,sutra,count
3099,6.0,6.4,6.4.99,तनिपत्योश्छन्दसि,0
3100,6.0,6.4,6.4.100,घसिभसोर्हलि च,0
3101,6.0,6.4,6.4.101,हुझल्भ्यो हेर्धिः,0
3102,6.0,6.4,6.4.102,श्रुशृणुपॄकृवृभ्यश्छन्दसि,0
3103,6.0,6.4,6.4.103,अङितश्च,0
3104,6.0,6.4,6.4.104,चिणो लुक्,0
3105,6.0,6.4,6.4.105,अतो हेः,0
3106,6.0,6.4,6.4.106,उतश्च प्रत्ययादसंयोगपूर्वात्‌,0
3107,6.0,6.4,6.4.107,लोपश्चास्यान्यतरस्यां म्वोः,0
3108,6.0,6.4,6.4.108,नित्यं करोतेः,0
3109,6.0,6.4,6.4.109,ये च,0
3110,6.0,6.4,6.4.110,अत उत्‌ सार्वधातुके,0
3111,6.0,6.4,6.4.111,श्नसोरल्लोपः,0
3112,6.0,6.4,6.4.112,श्नाऽभ्यस्तयोरातः,0
3113,6.0,6.4,6.4.113,ई हल्यघोः,0
3114,6.0,6.4,6.4.114,इद्दरिद्रस्य,0
3115,6.0,6.4,6.4.115,भियोऽन्यतरस्याम्,0
3116,6.0,6.4,6.4.116,जहातेश्च,0
3117,6.0,6.4,6.4.117,आ च हौ,0
3118,6.0,6.4,6.4.118,लोपो यि,0
3119,6.0,6.4,6.4.119,घ्वसोरेद्धावभ्यासलोपश्च,0
3120,6.0,6.4,6.4.120,अत एकहल्मध्येऽनादेशादेर्लिटि,0
3121,6.0,6.4,6.4.121,थलि च सेटि,0
3122,6.0,6.4,6.4.122,तॄफलभजत्रपश्च,0
3123,6.0,6.4,6.4.123,राधो हिंसायाम्,0
3124,6.0,6.4,6.4.124,वा जॄभ्रमुत्रसाम्,0
3125,6.0,6.4,6.4.125,फणां च सप्तानाम्,0
3126,6.0,6.4,6.4.126,न शसददवादिगुणानाम्,0
3127,6.0,6.4,6.4.127,अर्वणस्त्रसावनञः,0
3128,6.0,6.4,6.4.128,मघवा बहुलम्,0
3129,6.0,6.4,6.4.129,भस्य,0
3130,6.0,6.4,6.4.130,पादः पत्,0
3131,6.0,6.4,6.4.131,वसोः सम्प्रसारणम्,0
3132,6.0,6.4,6.4.132,वाह ऊठ्,0
3133,6.0,6.4,6.4.133,श्वयुवमघोनामतद्धिते,0
3134,6.0,6.4,6.4.134,अल्लोपोऽनः,0
3135,6.0,6.4,6.4.135,षपूर्वहन्धृतराज्ञामणि,0
3136,6.0,6.4,6.4.136,विभाषा ङिश्योः,1
3137,6.0,6.4,6.4.137,न संयोगाद्वमन्तात्‌,0
3138,6.0,6.4,6.4.138,अचः,0
3139,6.0,6.4,6.4.139,उद ईत्‌,0
3140,6.0,6.4,6.4.140,आतो धातोः,0
3141,6.0,6.4,6.4.141,मन्त्रेष्वाङ्यादेरात्मनः,0
3142,6.0,6.4,6.4.142,ति विंशतेर्डिति,0
3143,6.0,6.4,6.4.143,टेः,0
3144,6.0,6.4,6.4.144,नस्तद्धिते,0
3145,6.0,6.4,6.4.145,अह्नष्टखोरेव,0
3146,6.0,6.4,6.4.146,ओर्गुणः,0
3147,6.0,6.4,6.4.147,ढे लोपोऽकद्र्वाः,0
3148,6.0,6.4,6.4.148,यस्येति च,0
3149,6.0,6.4,6.4.149,सूर्यतिष्यागस्त्यमत्स्यानां य उपधायाः,0
3150,6.0,6.4,6.4.150,हलस्तद्धितस्य,0
3151,6.0,6.4,6.4.151,आपत्यस्य च तद्धितेऽनाति,0
3152,6.0,6.4,6.4.152,क्यच्व्योश्च,0
3153,6.0,6.4,6.4.153,बिल्वकादिभ्यश्छस्य लुक्,0
3154,6.0,6.4,6.4.154,तुरिष्ठेमेयस्सु,0
3155,6.0,6.4,6.4.155,टेः,0
3156,6.0,6.4,6.4.156,स्थूलदूरयुवह्रस्वक्षिप्रक्षुद्राणां यणादिपरं पूर्वस्य च गुणः,0
3157,6.0,6.4,6.4.157,प्रियस्थिरस्फिरोरुबहुलगुरुवृद्धतृप्रदीर्घवृन्दारकाणां प्रस्थस्फवर्बंहिगर्वर्षित्रब्द्राघिवृन्दाः,0
3158,6.0,6.4,6.4.158,बहोर्लोपो भू च बहोः,0
3159,6.0,6.4,6.4.159,इष्ठस्य यिट् च,0
3160,6.0,6.4,6.4.160,ज्यादादीयसः,0
3161,6.0,6.4,6.4.161,र ऋतो हलादेर्लघोः,0
3162,6.0,6.4,6.4.162,विभाषर्जोश्छन्दसि,0
3163,6.0,6.4,6.4.163,प्रकृत्यैकाच्,0
3164,6.0,6.4,6.4.164,इनण्यनपत्ये,0
3165,6.0,6.4,6.4.165,गाथिविदथिकेशिगणिपणिनश्च,0
3166,6.0,6.4,6.4.166,संयोगादिश्च,0
3167,6.0,6.4,6.4.167,अन्,0
3168,6.0,6.4,6.4.168,ये चाभावकर्मणोः,0
3169,6.0,6.4,6.4.169,आत्माध्वानौ खे,0
3170,6.0,6.4,6.4.170,न मपूर्वोऽपत्येऽवर्मणः,0
3171,6.0,6.4,6.4.171,ब्राह्मोअजातौ,0
3172,6.0,6.4,6.4.172,कार्मस्ताच्छील्ये,0
3173,6.0,6.4,6.4.173,औक्षमनपत्ये,0
3174,6.0,6.4,6.4.174,दाण्डिनायनहास्तिनायनाथर्वणिकजैह्माशिनेयवाशिनायनिभ्रौणहत्यधैवत्यसारवैक्ष्वाकमैत्रेयहिरण्मयानि,0
3175,6.0,6.4,6.4.175,ऋत्व्यवास्त्व्यवास्त्वमाध्वीहिरण्ययानि च्छन्दसि,0
3176,7.0,7.1,7.1.1,युवोरनाकौ,0
3177,6.0,7.1,7.1.2,आयनेयीनीयियः फढखच्छघां प्रत्ययादीनाम्‌,0
3178,7.0,7.1,7.1.3,झोऽन्तः,0
3179,7.0,7.1,7.1.4,अदभ्यस्तात्‌,0
3180,7.0,7.1,7.1.5,आत्मनेपदेष्वनतः,0
3181,7.0,7.1,7.1.6,शीङो रुट्,0
3182,7.0,7.1,7.1.7,वेत्तेर्विभाषा,1
3183,7.0,7.1,7.1.8,बहुलं छन्दसि,0
3184,7.0,7.1,7.1.9,अतो भिस ऐस्,0
3185,7.0,7.1,7.1.10,बहुलं छन्दसि,0
3186,7.0,7.1,7.1.11,नेदमदसोरकोः,0
3187,7.0,7.1,7.1.12,टाङसिङसामिनात्स्याः,0
3188,7.0,7.1,7.1.13,ङेर्यः,0
3189,7.0,7.1,7.1.14,सर्वनाम्नः स्मै,0
3190,7.0,7.1,7.1.15,ङसिङ्योः स्मात्स्मिनौ,0
3191,7.0,7.1,7.1.16,पूर्वादिभ्यो नवभ्यो वा,0
3192,7.0,7.1,7.1.17,जसः शी,0
3193,7.0,7.1,7.1.18,औङ आपः,0
3194,7.0,7.1,7.1.19,नपुंसकाच्च,0
3195,7.0,7.1,7.1.20,जश्शसोः शिः,0
3196,7.0,7.1,7.1.21,अष्टाभ्य औश्,0
3197,7.0,7.1,7.1.22,षड्भ्यो लुक्,0
3198,7.0,7.1,7.1.23,स्वमोर्नपुंसकात्‌,0
3199,7.0,7.1,7.1.24,अतोऽम्,0
3200,7.0,7.1,7.1.25,अद्ड् डतरादिभ्यः पञ्चभ्यः,0
3201,7.0,7.1,7.1.26,नेतराच्छन्दसि,0
3202,7.0,7.1,7.1.27,युष्मदस्मद्भ्यां ङसोऽश्,0
3203,7.0,7.1,7.1.28,ङे प्रथमयोरम्,0
3204,7.0,7.1,7.1.29,शसो न,0
3205,7.0,7.1,7.1.30,भ्यसो भ्यम्,0
3206,7.0,7.1,7.1.31,पञ्चम्या अत्‌,0
3207,7.0,7.1,7.1.32,एकवचनस्य च,0
3208,7.0,7.1,7.1.33,साम आकम्,0
3209,7.0,7.1,7.1.34,आत औ णलः,0
3210,7.0,7.1,7.1.35,तुह्योस्तातङाशिष्यन्यतरस्याम्,0
3211,7.0,7.1,7.1.36,विदेः शतुर्वसुः,0
3212,7.0,7.1,7.1.37,समासेऽनञ्पूर्वे क्त्वो ल्यप्‌,0
3213,7.0,7.1,7.1.38,क्त्वाऽपि छन्दसि,0
3214,7.0,7.1,7.1.39,सुपां सुलुक्पूर्वसवर्णाऽऽच्छेयाडाड्यायाजालः,0
3215,7.0,7.1,7.1.40,अमो मश्,0
3216,7.0,7.1,7.1.41,लोपस्त आत्मनेपदेषु,0
3217,7.0,7.1,7.1.42,ध्वमो ध्वात्‌,0
3218,7.0,7.1,7.1.43,यजध्वैनमिति च,0
3219,7.0,7.1,7.1.44,तस्य तात्‌,0
3220,7.0,7.1,7.1.45,तप्तनप्तनथनाश्च,0
3221,7.0,7.1,7.1.46,इदन्तो मसि,0
3222,7.0,7.1,7.1.47,क्त्वो यक्,0
3223,7.0,7.1,7.1.48,इष्ट्वीनमिति च,0
3224,7.0,7.1,7.1.49,स्नात्व्यादयश्च,0
3225,7.0,7.1,7.1.50,आज्जसेरसुक्,0
3226,7.0,7.1,7.1.51,अश्वक्षीरवृषलवणानामात्मप्रीतौ क्यचि,0
3227,7.0,7.1,7.1.52,आमि सर्वनाम्नः सुट्,0
3228,7.0,7.1,7.1.53,त्रेस्त्रयः,0
3229,7.0,7.1,7.1.54,ह्रस्वनद्यापो नुट्,0
3230,7.0,7.1,7.1.55,षट्चतुर्भ्यश्च,0
3231,7.0,7.1,7.1.56,श्रीग्रामण्योश्छन्दसि,0
3232,7.0,7.1,7.1.57,गोः पादान्ते,0
3233,7.0,7.1,7.1.58,इदितो नुम् धातोः,0
3234,7.0,7.1,7.1.59,शे मुचादीनाम्,0
3235,7.0,7.1,7.1.60,मस्जिनशोर्झलि,0
3236,7.0,7.1,7.1.61,रधिजभोरचि,0
3237,7.0,7.1,7.1.62,नेट्यलिटि रधेः,0
3238,7.0,7.1,7.1.63,रभेरशब्लिटोः,0
3239,7.0,7.1,7.1.64,लभेश्च,0
3240,7.0,7.1,7.1.65,आङो यि,0
3241,7.0,7.1,7.1.66,उपात्‌ प्रशंसायाम्,0
3242,7.0,7.1,7.1.67,उपसर्गात्‌ खल्घञोः,0
3243,7.0,7.1,7.1.68,न सुदुर्भ्यां केवलाभ्याम्,0
3244,7.0,7.1,7.1.69,विभाषा चिण्णमुलोः,1
3245,7.0,7.1,7.1.70,उगिदचां सर्वनामस्थानेऽधातोः,0
3246,7.0,7.1,7.1.71,युजेरसमासे,0
3247,7.0,7.1,7.1.72,नपुंसकस्य झलचः,0
3248,7.0,7.1,7.1.73,इकोऽचि विभक्तौ,0
3249,7.0,7.1,7.1.74,तृतीयाऽऽदिषु भाषितपुंस्कं पुंवद्गालवस्य,0
3250,7.0,7.1,7.1.75,अस्थिदधिसक्थ्यक्ष्णामनङुदात्तः,0
3251,7.0,7.1,7.1.76,छन्दस्यपि दृश्यते,0
3252,7.0,7.1,7.1.77,ई च द्विवचने,0
3253,7.0,7.1,7.1.78,नाभ्यस्ताच्छतुः,0
3254,7.0,7.1,7.1.79,वा नपुंसकस्य,0
3255,7.0,7.1,7.1.80,आच्छीनद्योर्नुम्,0
3256,7.0,7.1,7.1.81,शप्श्यनोर्नित्यम्,0
3257,7.0,7.1,7.1.82,सावनडुहः,0
3258,7.0,7.1,7.1.83,दृक्स्ववस्स्वतवसां छन्दसि,0
3259,7.0,7.1,7.1.84,दिव औत्‌,0
3260,7.0,7.1,7.1.85,पथिमथ्यृभुक्षामात्‌,0
3261,7.0,7.1,7.1.86,इतोऽत्‌ सर्वनामस्थाने,0
3262,7.0,7.1,7.1.87,थो न्थः,0
3263,7.0,7.1,7.1.88,भस्य टेर्लोपः,0
3264,7.0,7.1,7.1.89,पुंसोऽसुङ्,0
3265,7.0,7.1,7.1.90,गोतो णित्‌,0
3266,7.0,7.1,7.1.91,णलुत्तमो वा,0
3267,7.0,7.1,7.1.92,सख्युरसम्बुद्धौ,0
3268,7.0,7.1,7.1.93,अनङ् सौ,0
3269,7.0,7.1,7.1.94,ऋदुशनस्पुरुदंसोऽनेहसां च,0
3270,7.0,7.1,7.1.95,तृज्वत्‌ क्रोष्टुः,0
3271,7.0,7.1,7.1.96,स्त्रियां च,0
3272,7.0,7.1,7.1.97,विभाषा तृतीयाऽऽदिष्वचि,1
3273,7.0,7.1,7.1.98,चतुरनडुहोरामुदात्तः,0
3274,7.0,7.1,7.1.99,अम् सम्बुद्धौ,0
3275,7.0,7.1,7.1.100,ॠत इद्धातोः,0
3276,7.0,7.1,7.1.101,उपधायाश्च,0
3277,7.0,7.1,7.1.102,उदोष्ठ्यपूर्वस्य,0
3278,7.0,7.1,7.1.103,बहुलं छन्दसि,0
3279,7.0,7.2,7.2.1,सिचि वृद्धिः परस्मैपदेषु,0
3280,7.0,7.2,7.2.2,अतो र्लान्तस्य,0
3281,7.0,7.2,7.2.3,वदव्रजहलन्तस्याचः,0
3282,7.0,7.2,7.2.4,नेटि,0
3283,7.0,7.2,7.2.5,ह्म्यन्तक्षणश्वसजागृणिश्व्येदिताम्,0
3284,7.0,7.2,7.2.6,ऊर्णोतेर्विभाषा,1
3285,7.0,7.2,7.2.7,अतो हलादेर्लघोः,0
3286,7.0,7.2,7.2.8,नेड् वशि कृति,0
3287,7.0,7.2,7.2.9,तितुत्रतथसिसुसरकसेषु च,0
3288,7.0,7.2,7.2.10,एकाच उपदेशेऽनुदात्तात्‌,0
3289,7.0,7.2,7.2.11,श्र्युकः किति,0
3290,7.0,7.2,7.2.12,सनि ग्रहगुहोश्च,0
3291,7.0,7.2,7.2.13,कृसृभृवृस्तुद्रुस्रुश्रुवो लिटि,0
3292,7.0,7.2,7.2.14,श्वीदितो निष्ठायाम्,0
3293,7.0,7.2,7.2.15,यस्य विभाषा,1
3294,7.0,7.2,7.2.16,आदितश्च,0
3295,7.0,7.2,7.2.17,विभाषा भावादिकर्मणोः,1
3296,7.0,7.2,7.2.18,क्षुब्धस्वान्तध्वान्तलग्नम्लिष्टविरिब्धफाण्टबाढानि मन्थमनस्तमःसक्ताविस्पष्टस्वरानायासभृशेषु,0
3297,7.0,7.2,7.2.19,धृषिशसी वैयात्ये,0
3298,7.0,7.2,7.2.20,दृढः स्थूलबलयोः,0
3299,7.0,7.2,7.2.21,प्रभौ परिवृढः,0
3300,7.0,7.2,7.2.22,कृच्छ्रगहनयोः कषः,0
3301,7.0,7.2,7.2.23,घुषिरविशब्दने,0
3302,7.0,7.2,7.2.24,अर्देः संनिविभ्यः,0
3303,7.0,7.2,7.2.25,अभेश्चाविदूर्ये,0
3304,7.0,7.2,7.2.26,णेरध्ययने वृत्तम्,0
3305,7.0,7.2,7.2.27,वा दान्तशान्तपूर्णदस्तस्पष्टच्छन्नज्ञप्ताः,0
3306,7.0,7.2,7.2.28,रुष्यमत्वरसंघुषास्वनाम्,0
3307,7.0,7.2,7.2.29,हृषेर्लोमसु,0
3308,7.0,7.2,7.2.30,अपचितश्च,0
3309,7.0,7.2,7.2.31,ह्रु ह्वरेश्छन्दसि,0
3310,7.0,7.2,7.2.32,अपरिह्वृताश्च,0
3311,7.0,7.2,7.2.33,सोमे ह्वरितः,0
3312,7.0,7.2,7.2.34,ग्रसितस्कभितस्तभितोत्तभितचत्तविकस्तविशस्तॄशंस्तृशास्तृतरुतृतरूतृवरुतृवरूतृवरुत्रीरुज्ज्वलितिक्षरितिक्षमितिवमित्यमितीति च,0
3313,7.0,7.2,7.2.35,आर्धधातुकस्येड् वलादेः,0
3314,7.0,7.2,7.2.36,स्नुक्रमोरनात्मनेपदनिमित्ते,0
3315,7.0,7.2,7.2.37,ग्रहोऽलिटि दीर्घः,0
3316,7.0,7.2,7.2.38,वॄतो वा,0
3317,7.0,7.2,7.2.39,न लिङि,0
3318,7.0,7.2,7.2.40,सिचि च परस्मैपदेषु,0
3319,7.0,7.2,7.2.41,इट् सनि वा,0
3320,7.0,7.2,7.2.42,लिङ्सिचोरात्मनेपदेषु,0
3321,7.0,7.2,7.2.43,ऋतश्च संयोगादेः,0
3322,7.0,7.2,7.2.44,स्वरतिसूतिसूयतिधूञूदितो वा,0
3323,7.0,7.2,7.2.45,रधादिभ्यश्च,0
3324,7.0,7.2,7.2.46,निरः कुषः,0
3325,7.0,7.2,7.2.47,इण्निष्ठायाम्,0
3326,7.0,7.2,7.2.48,तीषसहलुभरुषरिषः,0
3327,7.0,7.2,7.2.49,सनीवन्तर्धभ्रस्जदम्भुश्रिस्वृयूर्णुभरज्ञपिसनाम्,0
3328,7.0,7.2,7.2.50,क्लिशः क्त्वानिष्ठयोः,0
3329,7.0,7.2,7.2.51,पूङश्च,0
3330,7.0,7.2,7.2.52,वसतिक्षुधोरिट्,0
3331,7.0,7.2,7.2.53,अञ्चेः पूजायाम्,0
3332,7.0,7.2,7.2.54,लुभो विमोचने,0
3333,7.0,7.2,7.2.55,जॄव्रश्च्योः क्त्वि,0
3334,7.0,7.2,7.2.56,उदितो वा,0
3335,7.0,7.2,7.2.57,सेऽसिचि कृतचृतच्छृदतृदनृतः,0
3336,7.0,7.2,7.2.58,गमेरिट् परस्मैपदेषु,0
3337,7.0,7.2,7.2.59,न वृद्भ्यश्चतुर्भ्यः,0
3338,7.0,7.2,7.2.60,तासि च कॢपः,0
3339,7.0,7.2,7.2.61,अचस्तास्वत्‌ थल्यनिटो नित्यम्,0
3340,7.0,7.2,7.2.62,उपदेशेऽत्वतः,0
3341,7.0,7.2,7.2.63,ऋतो भारद्वाजस्य,0
3342,7.0,7.2,7.2.64,बभूथाततन्थजगृम्भववर्थेति निगमे,0
3343,7.0,7.2,7.2.65,विभाषा सृजिदृषोः,1
3344,7.0,7.2,7.2.66,इडत्त्यर्तिव्ययतीनाम्,0
3345,7.0,7.2,7.2.67,वस्वेकाजाद्घसाम्,0
3346,7.0,7.2,7.2.68,विभाषा गमहनविदविशाम्,1
3347,7.0,7.2,7.2.69,सनिंससनिवांसम्,0
3348,7.0,7.2,7.2.70,ऋद्धनोः स्ये,0
3349,7.0,7.2,7.2.71,अञ्जेः सिचि,0
3350,7.0,7.2,7.2.72,स्तुसुधूञ्भ्यः परस्मैपदेषु,0
3351,7.0,7.2,7.2.73,यमरमनमातां सक् च,0
3352,7.0,7.2,7.2.74,स्मिपूङ्रञ्ज्वशां सनि,0
3353,7.0,7.2,7.2.75,किरश्च पञ्चभ्यः,0
3354,7.0,7.2,7.2.76,रुदादिभ्यः सार्वधातुके,0
3355,7.0,7.2,7.2.77,ईशः से,0
3356,7.0,7.2,7.2.78,ईडजनोर्ध्वे च,0
3357,7.0,7.2,7.2.79,लिङः सलोपोऽनन्त्यस्य,0
3358,7.0,7.2,7.2.80,अतो येयः,0
3359,7.0,7.2,7.2.81,आतो ङितः,0
3360,7.0,7.2,7.2.82,आने मुक्,0
3361,7.0,7.2,7.2.83,ईदासः,0
3362,7.0,7.2,7.2.84,अष्टन आ विभक्तौ,0
3363,7.0,7.2,7.2.85,रायो हलि,0
3364,7.0,7.2,7.2.86,युष्मदस्मदोरनादेशे,0
3365,7.0,7.2,7.2.87,द्वितीयायां च,0
3366,7.0,7.2,7.2.88,प्रथमायाश्च द्विवचने भाषायाम्,0
3367,7.0,7.2,7.2.89,योऽचि,0
3368,7.0,7.2,7.2.90,शेषे लोपः,0
3369,7.0,7.2,7.2.91,मपर्यन्तस्य,0
3370,7.0,7.2,7.2.92,युवावौ द्विवचने,0
3371,7.0,7.2,7.2.93,यूयवयौ जसि,0
3372,7.0,7.2,7.2.94,त्वाहौ सौ,0
3373,7.0,7.2,7.2.95,तुभ्यमह्यौ ङयि,0
3374,7.0,7.2,7.2.96,तवममौ ङसि,0
3375,7.0,7.2,7.2.97,त्वमावेकवचने,0
3376,7.0,7.2,7.2.98,प्रत्ययोत्तरपदयोश्च,0
3377,7.0,7.2,7.2.99,त्रिचतुरोः स्त्रियां तिसृचतसृ,0
3378,7.0,7.2,7.2.100,अचि र ऋतः,0
3379,7.0,7.2,7.2.101,जराया जरसन्यतरस्याम्,0
3380,7.0,7.2,7.2.102,त्यदादीनामः,0
3381,7.0,7.2,7.2.103,किमः कः,0
3382,7.0,7.2,7.2.104,कु तिहोः,0
3383,7.0,7.2,7.2.105,क्वाति,0
3384,7.0,7.2,7.2.106,तदोः सः सावनन्त्ययोः,0
3385,7.0,7.2,7.2.107,अदस औ सुलोपश्च,0
3386,7.0,7.2,7.2.108,इदमो मः,0
3387,7.0,7.2,7.2.109,दश्च,0
3388,7.0,7.2,7.2.110,यः सौ,0
3389,7.0,7.2,7.2.111,इदोऽय् पुंसि,0
3390,7.0,7.2,7.2.112,अनाप्यकः,0
3391,7.0,7.2,7.2.113,हलि लोपः,0
3392,7.0,7.2,7.2.114,मृजेर्वृद्धिः,0
3393,7.0,7.2,7.2.115,अचो ञ्णिति,0
3394,7.0,7.2,7.2.116,अत उपधायाः,0
3395,7.0,7.2,7.2.117,तद्धितेष्वचामादेः,0
3396,7.0,7.2,7.2.118,किति च,0
3397,7.0,7.3,7.3.1,देविकाशिंशपादित्यवाड्दीर्घसत्रश्रेयसामात्‌,0
3398,7.0,7.3,7.3.2,केकयमित्त्रयुप्रलयानां यादेरियः,0
3399,7.0,7.3,7.3.3,न य्वाभ्यां पदान्ताभ्याम् पूर्वौ तु ताभ्यामैच्,0
3400,7.0,7.3,7.3.4,द्वारादीनां च,0
3401,7.0,7.3,7.3.5,न्यग्रोधस्य च केवलस्य,0
3402,7.0,7.3,7.3.6,न कर्मव्यतिहारे,0
3403,7.0,7.3,7.3.7,स्वागतादीनां च,0
3404,7.0,7.3,7.3.8,श्वादेरिञि,0
3405,7.0,7.3,7.3.9,पदान्तस्यान्यतरस्याम्,0
3406,7.0,7.3,7.3.10,उत्तरपदस्य,0
3407,7.0,7.3,7.3.11,अवयवादृतोः,0
3408,7.0,7.3,7.3.12,सुसर्वार्धाज्जनपदस्य,0
3409,7.0,7.3,7.3.13,दिशोऽमद्राणाम्,0
3410,7.0,7.3,7.3.14,प्राचां ग्रामनगराणाम्,0
3411,7.0,7.3,7.3.15,संख्यायाः संवत्सरसंख्यस्य च,0
3412,7.0,7.3,7.3.16,वर्षस्याभविष्यति,0
3413,7.0,7.3,7.3.17,परिमाणान्तस्यासंज्ञाशाणयोः,0
3414,7.0,7.3,7.3.18,जे प्रोष्ठपदानाम्,0
3415,7.0,7.3,7.3.19,हृद्भगसिन्ध्वन्ते पूर्वपदस्य च,0
3416,7.0,7.3,7.3.20,अनुशतिकादीनां च,0
3417,7.0,7.3,7.3.21,देवताद्वंद्वे च,0
3418,7.0,7.3,7.3.22,नेन्द्रस्य परस्य,0
3419,7.0,7.3,7.3.23,दीर्घाच्च वरुणस्य,0
3420,7.0,7.3,7.3.24,प्राचां नगरान्ते,0
3421,7.0,7.3,7.3.25,जङ्गलधेनुवलजान्तस्य विभाषितमुत्तरम्‌,0
3422,7.0,7.3,7.3.26,अर्धात्‌ परिमाणस्य पूर्वस्य तु वा,0
3423,7.0,7.3,7.3.27,नातः परस्य,0
3424,7.0,7.3,7.3.28,प्रवाहणस्य ढे,0
3425,7.0,7.3,7.3.29,तत्प्रत्ययस्य च,0
3426,7.0,7.3,7.3.30,नञः शुचीश्वरक्षेत्रज्ञकुशलनिपुणानाम्,0
3427,7.0,7.3,7.3.31,यथातथयथापुरयोः पर्यायेण,0
3428,7.0,7.3,7.3.32,हनस्तोऽचिण्णलोः,0
3429,7.0,7.3,7.3.33,आतो युक् चिण्कृतोः,0
3430,7.0,7.3,7.3.34,नोदात्तोपदेशस्य मान्तस्यानाचमेः,0
3431,7.0,7.3,7.3.35,जनिवध्योश्च,0
3432,7.0,7.3,7.3.36,अर्त्तिह्रीब्लीरीक्नूयीक्ष्माय्यातां पुङ्णौ,0
3433,7.0,7.3,7.3.37,शाच्छासाह्वाव्यावेपां युक्,0
3434,7.0,7.3,7.3.38,वो विधूनने जुक्,0
3435,7.0,7.3,7.3.39,लीलोर्नुग्लुकावन्यतरस्यां स्नेहविपातने,0
3436,7.0,7.3,7.3.40,भियो हेतुभये षुक्,0
3437,7.0,7.3,7.3.41,स्फायो वः,0
3438,7.0,7.3,7.3.42,शदेरगतौ तः,0
3439,7.0,7.3,7.3.43,रुहः पोऽन्यतरस्याम्,0
3440,7.0,7.3,7.3.44,प्रत्ययस्थात्‌ कात्‌ पूर्वस्यात इदाप्यसुपः,0
3441,7.0,7.3,7.3.45,न यासयोः,0
3442,7.0,7.3,7.3.46,उदीचामातः स्थाने यकपूर्वायाः,0
3443,7.0,7.3,7.3.47,भस्त्रैषाऽजाज्ञाद्वास्वानञ्पूर्वाणामपि,0
3444,7.0,7.3,7.3.48,अभाषितपुंस्काच्च,0
3445,7.0,7.3,7.3.49,आदाचार्याणाम्,0
3446,7.0,7.3,7.3.50,ठस्येकः,0
3447,7.0,7.3,7.3.51,इसुसुक्तान्तात्‌ कः,0
3448,7.0,7.3,7.3.52,चजोः कु घिन्ण्यतोः,0
3449,7.0,7.3,7.3.53,न्यङ्क्वादीनां च,0
3450,7.0,7.3,7.3.54,हो हन्तेर्ञ्णिन्नेषु,0
3451,7.0,7.3,7.3.55,अभ्यासाच्च,0
3452,7.0,7.3,7.3.56,हेरचङि,0
3453,7.0,7.3,7.3.57,सन्लिटोर्जेः,0
3454,7.0,7.3,7.3.58,विभाषा चेः,1
3455,7.0,7.3,7.3.59,न क्वादेः,0
3456,7.0,7.3,7.3.60,अजिवृज्योश्च,0
3457,7.0,7.3,7.3.61,भुजन्युब्जौ पाण्युपतापयोः,0
3458,7.0,7.3,7.3.62,प्रयाजानुयाजौ यज्ञाङ्गे,0
3459,7.0,7.3,7.3.63,वञ्चेर्गतौ,0
3460,7.0,7.3,7.3.64,ओक उचः के,0
3461,7.0,7.3,7.3.65,ण्य आवश्यके,0
3462,7.0,7.3,7.3.66,यजयाचरुचप्रवचर्चश्च,0
3463,7.0,7.3,7.3.67,वचोऽशब्दसंज्ञायाम्,0
3464,7.0,7.3,7.3.68,प्रयोज्यनियोज्यौ शक्यार्थे,0
3465,7.0,7.3,7.3.69,भोज्यं भक्ष्ये,0
3466,7.0,7.3,7.3.70,घोर्लोपो लेटि वा,0
3467,7.0,7.3,7.3.71,ओतः श्यनि,0
3468,7.0,7.3,7.3.72,क्सस्याचि,0
3469,7.0,7.3,7.3.73,लुग्वा दुहदिहलिहगुहामात्मनेपदे दन्त्ये,0
3470,7.0,7.3,7.3.74,शमामष्टानां दीर्घः श्यनि,0
3471,7.0,7.3,7.3.75,ष्ठिवुक्लम्याचमां शिति,0
3472,7.0,7.3,7.3.76,क्रमः परस्मैपदेषु,0
3473,7.0,7.3,7.3.77,इषुगमियमां छः,0
3474,7.0,7.3,7.3.78,पाघ्राध्मास्थाम्नादाण्दृश्यर्त्तिसर्त्तिशदसदां पिबजिघ्रधमतिष्ठमनयच्छपश्यर्च्छधौशीयसीदाः,0
3475,7.0,7.3,7.3.79,ज्ञाजनोर्जा,0
3476,7.0,7.3,7.3.80,प्वादीनां ह्रस्वः,0
3477,7.0,7.3,7.3.81,मीनातेर्निगमे,0
3478,7.0,7.3,7.3.82,मिदेर्गुणः,0
3479,7.0,7.3,7.3.83,जुसि च,0
3480,7.0,7.3,7.3.84,सार्वधातुकार्धधातुकयोः,0
3481,7.0,7.3,7.3.85,जाग्रोऽविचिण्णल्ङित्सु,0
3482,7.0,7.3,7.3.86,पुगन्तलघूपधस्य च,0
3483,7.0,7.3,7.3.87,नाभ्यस्तस्याचि पिति सार्वधातुके,0
3484,7.0,7.3,7.3.88,भूसुवोस्तिङि,0
3485,7.0,7.3,7.3.89,उतो वृद्धिर्लुकि हलि,0
3486,7.0,7.3,7.3.90,ऊर्णोतेर्विभाषा,1
3487,7.0,7.3,7.3.91,गुणोऽपृक्ते,0
3488,7.0,7.3,7.3.92,तृणह इम्,0
3489,7.0,7.3,7.3.93,ब्रुव ईट्,0
3490,7.0,7.3,7.3.94,यङो वा,0
